Date,Open,High,Low,Close,Volume,Adj. Close*
20-Aug-02,8986.50,8989.69,8789.13,8872.07,1308499968,8872.07
19-Aug-02,8777.09,9037.38,8720.81,8990.79,1299800064,8990.79
16-Aug-02,8813.07,8899.42,8644.59,8778.06,1265299968,8778.06
15-Aug-02,8745.04,8914.37,8620.98,8818.14,1505100032,8818.14
14-Aug-02,8479.14,8778.89,8295.34,8743.31,1533799936,8743.31
13-Aug-02,8683.15,8801.87,8445.91,8482.39,1297699968,8482.39
12-Aug-02,8741.92,8753.14,8528.15,8688.89,1036499968,8688.89
9-Aug-02,8707.24,8824.92,8538.46,8745.45,1294899968,8745.45
8-Aug-02,8456.29,8755.70,8364.29,8712.02,1646700032,8712.02
7-Aug-02,8282.25,8520.95,8171.70,8456.15,1490400000,8456.15
6-Aug-02,8049.93,8472.28,8049.93,8274.09,1514099968,8274.09
5-Aug-02,8312.92,8371.00,7991.43,8043.63,1425500032,8043.63
2-Aug-02,8504.96,8566.36,8179.80,8313.13,1538099968,8313.13
1-Aug-02,8732.58,8758.40,8430.68,8506.62,1672199936,8506.62
31-Jul-02,8678.65,8793.36,8463.21,8736.59,2049360000,8736.59
30-Jul-02,8707.03,8806.86,8484.05,8680.03,1826089984,8680.03
29-Jul-02,8267.99,8749.12,8267.99,8711.88,1778649984,8711.88
26-Jul-02,8192.61,8350.10,8039.89,8264.39,1796099968,8264.39
25-Jul-02,8185.89,8390.39,7893.34,8186.31,2424699904,8186.31
24-Jul-02,7698.46,8243.07,7489.53,8191.29,2775559936,8191.29
23-Jul-02,7785.55,8007.91,7590.75,7702.34,2441019904,7702.34
22-Jul-02,8015.04,8173.08,7668.35,7784.58,2248059904,7784.58
19-Jul-02,8356.74,8356.74,7940.83,8019.26,2654099968,8019.26
18-Jul-02,8540.47,8683.84,8350.72,8409.49,1736300032,8409.49
17-Jul-02,8476.21,8765.39,8401.12,8542.48,2566500096,8542.48
16-Jul-02,8635.31,8697.69,8346.29,8473.11,1843699968,8473.11
15-Jul-02,8681.28,8720.18,8220.78,8639.19,2574799872,8639.19
12-Jul-02,8805.33,8903.00,8555.15,8684.53,1607399936,8684.53
11-Jul-02,8812.12,8937.87,8557.84,8801.53,2080480000,8801.53
10-Jul-02,9098.16,9188.71,8772.94,8813.50,1816899968,8813.50
9-Jul-02,9273.38,9357.35,9065.88,9096.09,1348899968,9096.09
8-Jul-02,9375.70,9433.08,9184.90,9274.90,1184400000,9274.90
5-Jul-02,9061.54,9399.65,9054.97,9379.50,699400000,9379.50
3-Jul-02,9006.37,9140.32,8832.89,9054.97,1527800064,9054.97
2-Jul-02,9104.95,9185.88,8918.11,9007.75,1823000064,9007.75
1-Jul-02,9239.25,9381.37,9059.88,9109.79,1425500032,9109.79
28-Jun-02,9270.33,9435.44,9131.49,9243.26,2116999936,9243.26
27-Jun-02,9122.12,9342.33,8992.32,9269.92,1908600064,9269.92
26-Jun-02,9108.22,9207.07,8831.92,9120.11,336569984,9120.11
25-Jun-02,9285.56,9457.38,9089.17,9126.82,1513699968,9126.82
24-Jun-02,9252.47,9417.23,9046.04,9281.82,1552600064,9281.82
21-Jun-02,9430.66,9456.76,9186.71,9253.79,1497200000,9253.79
20-Jun-02,9561.64,9628.11,9390.10,9431.77,1389699968,9431.77
19-Jun-02,9702.00,9760.20,9514.29,9561.57,1336099968,9561.57
18-Jun-02,9684.52,9775.83,9588.29,9706.12,1193100032,9706.12
17-Jun-02,9476.50,9736.58,9462.30,9687.42,1236600064,9687.42
14-Jun-02,9498.92,9538.93,9229.63,9474.21,1548999936,9474.21
13-Jun-02,9612.87,9671.64,9454.41,9502.80,1405500032,9502.80
12-Jun-02,9515.12,9682.37,9380.82,9617.71,1795719936,9617.71
11-Jun-02,9647.62,9794.17,9487.91,9517.26,1212400000,9517.26
10-Jun-02,9587.38,9744.33,9509.91,9645.40,1226200064,9645.40
7-Jun-02,9592.38,9668.18,9416.33,9589.67,1341299968,9589.67
6-Jun-02,9795.70,9820.41,9552.85,9624.64,1601500032,9624.64
5-Jun-02,9688.53,9860.91,9636.82,9796.80,1300099968,9796.80
4-Jun-02,9710.34,9798.74,9541.36,9687.84,1466599936,9687.84
3-Jun-02,9923.94,10016.04,9685.49,9709.79,1324300032,9709.79
31-May-02,9915.15,10074.16,9865.89,9925.25,1277299968,9925.25
30-May-02,9915.01,9995.76,9769.64,9911.69,1286599936,9911.69
29-May-02,9976.94,10056.31,9860.42,9923.04,1081799936,9923.04
28-May-02,10106.54,10144.53,9917.64,9981.58,996499968,9981.58
24-May-02,10211.92,10255.93,10054.58,10104.26,885400000,10104.26
23-May-02,10158.30,10268.87,10044.20,10216.08,1192899968,10216.08
22-May-02,10098.58,10200.78,10004.41,10157.88,1136300032,10157.88
21-May-02,10229.08,10322.15,10060.46,10105.71,1169200000,10105.71
20-May-02,10348.93,10357.44,10164.39,10229.50,989800000,10229.50
17-May-02,10291.05,10400.62,10209.49,10353.08,1274400000,10353.08
16-May-02,10242.11,10374.05,10168.64,10289.21,1256600064,10289.21
15-May-02,10288.56,10382.97,10152.97,10243.68,1420199936,10243.68
14-May-02,10119.34,10346.59,10119.34,10298.14,1414499968,10298.14
13-May-02,9938.82,10148.71,9892.73,10109.66,1088600064,10109.66
10-May-02,10040.25,10115.23,9891.04,9939.92,1171900032,9939.92
9-May-02,10137.96,10185.08,9966.63,10037.42,1152999936,10037.42
8-May-02,9847.96,10203.76,9847.96,10141.83,1502000000,10141.83
7-May-02,9810.53,9985.32,9749.73,9836.55,1354700032,9836.55
6-May-02,10005.80,10081.98,9780.29,9808.04,1122599936,9808.04
3-May-02,10091.73,10130.97,9891.49,10006.63,1284499968,10006.63
2-May-02,10057.62,10182.94,9970.92,10091.87,1364000000,10091.87
1-May-02,9944.90,10121.21,9778.42,10059.63,1451399936,10059.63
30-Apr-02,9818.90,10063.64,9775.10,9946.22,1628600064,9946.22
29-Apr-02,9910.52,10012.16,9767.15,9819.87,1314700032,9819.87
26-Apr-02,10037.42,10127.85,9875.44,9910.72,1374200064,9910.72
25-Apr-02,10028.70,10103.64,9864.08,10035.06,1517400064,10035.06
24-Apr-02,10090.07,10209.64,9984.00,10030.43,1373200000,10030.43
23-Apr-02,10137.20,10243.06,10003.84,10089.24,1388499968,10089.24
22-Apr-02,10256.00,10299.39,10056.45,10136.43,1181799936,10136.43
19-Apr-02,10212.69,10338.83,10151.52,10257.11,1184999936,10257.11
18-Apr-02,10219.47,10334.67,10010.22,10205.28,1359299968,10205.28
17-Apr-02,10299.66,10379.51,10137.47,10220.78,1376899968,10220.78
16-Apr-02,10100.38,10365.12,10100.38,10301.32,1341299968,10301.32
15-Apr-02,10189.57,10261.05,10037.90,10093.67,1120400000,10093.67
12-Apr-02,10178.57,10312.26,10083.92,10190.82,1282099968,10190.82
11-Apr-02,10378.89,10425.87,10116.37,10176.08,1505600000,10176.08
10-Apr-02,10210.40,10437.43,10175.18,10381.73,1447900032,10381.73
9-Apr-02,10249.84,10362.98,10156.57,10208.67,1235399936,10208.67
8-Apr-02,10258.91,10300.78,10049.94,10249.08,1095299968,10249.08
5-Apr-02,10235.80,10403.66,10169.79,10271.64,1110200064,10271.64
4-Apr-02,10199.54,10301.53,10118.10,10235.17,1283800064,10235.17
3-Apr-02,10311.81,10377.09,10116.02,10198.29,1219699968,10198.29
2-Apr-02,10352.46,10394.94,10204.66,10313.71,1176700032,10313.71
1-Apr-02,10402.07,10434.52,10226.59,10362.70,1050899968,10362.70
28-Mar-02,10429.68,10537.48,10341.59,10403.94,1147600000,10403.94
27-Mar-02,10351.28,10490.15,10300.29,10426.91,1180099968,10426.91
26-Mar-02,10280.51,10475.00,10233.65,10353.36,1223600000,10353.36
25-Mar-02,10428.43,10497.76,10255.59,10281.67,1057900032,10281.67
22-Mar-02,10477.70,10537.62,10324.23,10427.67,1243299968,10427.67
21-Mar-02,10501.99,10577.82,10326.99,10479.84,1339200000,10479.84
20-Mar-02,10626.85,10634.84,10455.56,10501.57,1304899968,10501.57
19-Mar-02,10578.38,10722.78,10530.63,10635.25,1255000064,10635.25
18-Mar-02,10608.54,10707.01,10488.84,10577.75,1169500032,10577.75
15-Mar-02,10516.45,10663.69,10452.10,10607.23,1493900032,10607.23
14-Mar-02,10501.29,10615.74,10421.17,10517.14,1208800000,10517.14
13-Mar-02,10620.17,10648.68,10427.67,10501.85,1354000000,10501.85
12-Mar-02,10604.32,10682.72,10462.34,10632.35,1304400000,10632.35
11-Mar-02,10570.07,10679.68,10470.85,10611.24,1210200064,10611.24
8-Mar-02,10531.67,10728.87,10480.33,10572.49,1412000000,10572.49
7-Mar-02,10578.10,10663.82,10405.95,10525.37,1517400064,10525.37
6-Mar-02,10431.96,10637.19,10393.84,10574.29,1541299968,10574.29
5-Mar-02,10591.38,10639.96,10349.90,10433.41,1549299968,10433.41
4-Mar-02,10368.10,10656.50,10313.01,10586.82,1594300032,10586.82
1-Mar-02,10111.04,10397.09,10086.51,10368.86,1456499968,10368.86
28-Feb-02,10130.28,10283.89,10055.34,10106.13,1392199936,10106.13
27-Feb-02,10117.65,10315.72,10025.86,10127.58,1393799936,10127.58
26-Feb-02,10145.86,10241.89,9986.84,10115.26,1309200000,10115.26
25-Feb-02,9969.75,10204.04,9934.94,10145.71,1367399936,10145.71
22-Feb-02,9834.89,10032.45,9726.67,9968.15,1411000064,9968.15
21-Feb-02,9933.56,10072.98,9788.11,9834.68,1381600000,9834.68
20-Feb-02,9742.37,9990.78,9674.91,9941.17,1438899968,9941.17
19-Feb-02,9899.24,9923.39,9704.03,9745.14,1189900032,9745.14
15-Feb-02,10000.83,10065.37,9843.54,9903.04,1359200000,9903.04
14-Feb-02,9989.67,10092.29,9905.95,10001.99,1272499968,10001.99
13-Feb-02,9856.99,10056.24,9839.18,9989.67,1215900032,9989.67
12-Feb-02,9880.35,9943.24,9766.18,9863.74,1094200064,9863.74
11-Feb-02,9739.81,9933.07,9668.34,9884.78,1159399936,9884.78
8-Feb-02,9627.65,9795.38,9503.52,9744.24,1371900032,9744.24
7-Feb-02,9650.97,9799.67,9562.12,9625.44,1441600000,9625.44
6-Feb-02,9682.04,9801.33,9558.18,9653.39,1665799936,9653.39
5-Feb-02,9684.74,9842.77,9553.96,9685.43,1778300032,9685.43
4-Feb-02,9905.46,9940.96,9648.55,9687.09,1437600000,9687.09
1-Feb-02,9923.04,10022.82,9795.45,9907.26,1367200000,9907.26
31-Jan-02,9763.20,9963.79,9701.76,9920.00,1556999936,9920.00
30-Jan-02,9619.14,9821.81,9443.32,9762.86,2019600000,9762.86
29-Jan-02,9865.54,9952.59,9576.65,9618.24,1812000000,9618.24
28-Jan-02,9843.05,9959.44,9746.66,9865.75,1186800000,9865.75
25-Jan-02,9793.23,9949.54,9697.47,9840.08,1345100032,9840.08
24-Jan-02,9734.21,9926.71,9670.99,9796.07,1552800000,9796.07
23-Jan-02,9710.96,9853.64,9588.49,9730.96,1479200000,9730.96
22-Jan-02,9772.34,9905.26,9652.01,9713.80,1311600000,9713.80
18-Jan-02,9830.94,9873.98,9673.11,9771.85,1333299968,9771.85
17-Jan-02,9712.21,9910.11,9684.39,9850.04,1380099968,9850.04
16-Jan-02,9916.54,9923.32,9661.00,9712.27,1482499968,9712.27
15-Jan-02,9892.73,10038.94,9805.33,9924.15,1386899968,9924.15
14-Jan-02,9985.38,10038.87,9831.98,9891.42,1286400000,9891.42
11-Jan-02,10069.52,10163.77,9938.12,9987.53,1211900032,9987.53
10-Jan-02,10092.50,10174.91,9956.67,10067.86,1299000064,10067.86
9-Jan-02,10153.18,10311.98,10049.25,10094.09,1452000000,10094.09
8-Jan-02,10195.76,10270.53,10063.43,10150.55,1258800000,10150.55
7-Jan-02,10261.33,10345.40,10137.61,10197.05,1308300032,10197.05
4-Jan-02,10176.84,10341.87,10132.14,10259.74,1512999936,10259.74
3-Jan-02,10073.88,10227.36,10002.54,10172.14,1398899968,10172.14
2-Jan-02,10021.71,10125.85,9889.69,10073.40,1171000064,10073.40
31-Dec-01,10136.36,10178.71,10002.96,10021.57,943600000,10021.57
28-Dec-01,10133.94,10220.78,10067.17,10136.99,917400000,10136.99
27-Dec-01,10088.71,10187.71,10036.10,10131.31,876300032,10131.31
26-Dec-01,10035.55,10203.28,10014.10,10088.14,791100032,10088.14
24-Dec-01,10036.59,10114.91,9987.39,10035.34,439670016,10035.34
21-Dec-01,9986.84,10148.13,9935.70,10035.34,1694000000,10035.34
20-Dec-01,10064.13,10141.21,9912.76,9985.18,1490499968,9985.18
19-Dec-01,9994.59,10142.95,9876.96,10070.49,1484899968,10070.49
18-Dec-01,9893.22,10066.27,9876.19,9998.39,1354000000,9998.39
17-Dec-01,9809.42,9996.25,9747.77,9891.97,1260400000,9891.97
14-Dec-01,9764.72,9888.44,9661.14,9811.15,1306800000,9811.15
13-Dec-01,9889.13,9927.95,9691.30,9766.45,1511500032,9766.45
12-Dec-01,9887.27,9985.59,9745.42,9894.81,1449699968,9894.81
11-Dec-01,9925.60,10063.98,9794.48,9888.37,1367200000,9888.37
10-Dec-01,10047.04,10123.78,9868.03,9921.45,1218700032,9921.45
7-Dec-01,10099.14,10160.24,9938.54,10049.46,1248199936,10049.46
6-Dec-01,10113.53,10220.23,9997.98,10099.14,1487900032,10099.14
5-Dec-01,9891.35,10195.04,9875.92,10114.29,1765299968,10114.29
4-Dec-01,9765.55,9937.29,9700.24,9893.84,1318499968,9893.84
3-Dec-01,9848.93,9861.94,9651.87,9763.96,1202899968,9763.96
30-Nov-01,9828.80,9945.80,9752.26,9851.56,1343600000,9851.56
29-Nov-01,9710.34,9873.29,9629.72,9829.42,1375699968,9829.42
28-Nov-01,9867.06,9889.13,9662.80,9711.86,1423699968,9711.86
27-Nov-01,9980.33,10021.48,9776.07,9872.60,1288000000,9872.60
26-Nov-01,9961.58,10054.58,9862.22,9982.75,1129799936,9982.75
23-Nov-01,9833.09,9983.24,9804.37,9959.71,410300000,9959.71
21-Nov-01,9894.19,9932.31,9746.45,9834.68,1029299968,9834.68
20-Nov-01,9968.64,10023.37,9825.06,9901.38,1330200064,9901.38
19-Nov-01,9870.45,10040.46,9826.96,9976.46,1316800000,9976.46
16-Nov-01,9871.51,9967.94,9754.07,9866.99,1337400064,9866.99
15-Nov-01,9824.65,9967.46,9745.43,9872.39,1454499968,9872.39
14-Nov-01,9751.13,9943.18,9683.97,9823.61,1443399936,9823.61
13-Nov-01,9551.43,9811.29,9551.43,9750.95,1370099968,9750.95
12-Nov-01,9606.13,9642.25,9347.76,9554.37,991600000,9554.37
9-Nov-01,9586.96,9692.35,9478.75,9608.00,1093799936,9608.00
8-Nov-01,9558.39,9765.00,9506.91,9587.52,1517500032,9587.52
7-Nov-01,9584.68,9695.67,9457.99,9554.37,1411299968,9554.37
6-Nov-01,9437.09,9627.44,9315.79,9591.12,1356000000,9591.12
5-Nov-01,9326.59,9534.58,9326.59,9441.03,1267699968,9441.03
2-Nov-01,9264.52,9406.93,9152.91,9323.54,1121900032,9323.54
1-Nov-01,9087.45,9320.77,8987.61,9263.90,1317400064,9263.90
31-Oct-01,9123.64,9281.68,9018.26,9075.14,1352499968,9075.14
30-Oct-01,9264.52,9265.34,9011.96,9121.98,1297400064,9121.98
29-Oct-01,9543.37,9543.37,9232.83,9269.50,1106099968,9269.50
26-Oct-01,9462.28,9626.54,9369.35,9545.17,1244499968,9545.17
25-Oct-01,9342.29,9491.48,9143.09,9462.90,1364400000,9462.90
24-Oct-01,9341.40,9456.40,9218.29,9345.62,1336199936,9345.62
23-Oct-01,9379.17,9499.78,9249.02,9340.08,1317299968,9340.08
22-Oct-01,9203.91,9438.75,9101.08,9377.03,1105699968,9377.03
19-Oct-01,9162.81,9278.36,9027.74,9204.11,1294899968,9204.11
18-Oct-01,9230.75,9310.33,9061.02,9163.22,1262899968,9163.22
17-Oct-01,9389.76,9539.22,9199.89,9232.97,1452199936,9232.97
16-Oct-01,9346.31,9479.37,9239.68,9384.23,1210499968,9384.23
15-Oct-01,9340.84,9417.51,9181.07,9347.62,1024700032,9347.62
12-Oct-01,9409.07,9426.30,9146.34,9344.16,1331399936,9344.16
11-Oct-01,9242.63,9522.61,9204.04,9410.45,1704579968,9410.45
10-Oct-01,9052.30,9305.97,8975.15,9240.86,1312400000,9240.86
9-Oct-01,9066.56,9168.42,8927.34,9052.44,1227800064,9052.44
8-Oct-01,9115.75,9187.85,8937.86,9067.94,979000000,9067.94
5-Oct-01,9058.83,9208.41,8894.47,9119.77,1301699968,9119.77
4-Oct-01,9127.24,9259.61,8982.28,9060.88,1609100032,9060.88
3-Oct-01,8946.02,9193.32,8800.99,9123.78,1650599936,9123.78
2-Oct-01,8836.69,9001.03,8737.61,8950.59,1289799936,8950.59
1-Oct-01,8845.97,8931.70,8659.90,8836.83,1175600000,8836.83
28-Sep-01,8679.07,8945.68,8633.75,8847.56,1727399936,8847.56
27-Sep-01,8567.46,8757.47,8398.14,8681.42,1467000064,8681.42
26-Sep-01,8660.06,8766.81,8457.37,8567.39,1519100032,8567.39
25-Sep-01,8605.59,8778.23,8435.56,8659.97,1613799936,8659.97
24-Sep-01,8242.32,8733.39,8242.32,8603.86,1746599936,8603.86
21-Sep-01,8356.56,8484.22,7926.93,8235.81,2317299968,8235.81
20-Sep-01,8375.72,8711.38,8304.45,8376.21,2004800000,8376.21
19-Sep-01,8903.54,8990.37,8453.01,8759.13,2120550016,8759.13
18-Sep-01,8922.70,9126.89,8743.91,8903.40,1650409984,8903.40
17-Sep-01,9294.55,9294.55,8755.46,8920.70,2330830080,8920.70
10-Sep-01,9603.36,9740.44,9431.07,9605.51,1276600064,9605.51
7-Sep-01,9841.25,9842.08,9507.04,9605.85,1424300032,9605.85
6-Sep-01,10028.35,10053.73,9762.03,9840.84,1359699968,9840.84
5-Sep-01,9998.12,10140.79,9820.98,10033.27,1384499968,10033.27
4-Sep-01,9946.98,10238.50,9858.34,9997.49,1178300032,9997.49
31-Aug-01,9918.96,10072.22,9846.72,9949.75,920099968,9949.75
30-Aug-01,10077.07,10149.10,9829.35,9919.58,1156999936,9919.58
29-Aug-01,10224.45,10292.60,10030.43,10090.90,963699968,10090.90
28-Aug-01,10382.56,10405.88,10175.60,10222.03,987100032,10222.03
27-Aug-01,10422.76,10498.03,10334.88,10382.35,842600000,10382.35
24-Aug-01,10232.48,10487.52,10190.34,10423.17,1043600000,10423.17
23-Aug-01,10276.41,10357.09,10142.66,10229.15,986200000,10229.15
22-Aug-01,10170.30,10340.76,10099.07,10276.90,1110800000,10276.90
21-Aug-01,10320.07,10436.39,10132.92,10174.14,1041600000,10174.14
20-Aug-01,10239.33,10388.23,10146.05,10320.07,897100032,10320.07
17-Aug-01,10385.46,10418.68,10143.49,10240.78,974300032,10240.78
16-Aug-01,10342.10,10460.82,10198.15,10392.52,1055400000,10392.52
15-Aug-01,10407.05,10530.36,10289.01,10345.95,1065600000,10345.95
14-Aug-01,10416.95,10513.68,10333.29,10412.17,964600000,10412.17
13-Aug-01,10411.90,10504.82,10314.95,10415.91,837600000,10415.91
10-Aug-01,10296.89,10473.34,10164.67,10416.25,960899968,10416.25
9-Aug-01,10291.15,10361.52,10160.51,10298.56,1104199936,10298.56
8-Aug-01,10456.18,10509.80,10245.68,10293.50,1124600064,10293.50
7-Aug-01,10399.03,10520.11,10324.50,10458.74,1012000000,10458.74
6-Aug-01,10504.13,10549.59,10337.23,10401.31,811699968,10401.31
3-Aug-01,10550.01,10592.98,10381.10,10512.78,939900032,10512.78
2-Aug-01,10513.47,10663.07,10454.53,10551.18,1218300032,10551.18
1-Aug-01,10527.38,10659.33,10423.31,10510.01,1340300032,10510.01
31-Jul-01,10403.18,10639.40,10364.84,10522.81,1129200000,10522.81
30-Jul-01,10418.68,10513.26,10301.05,10401.72,909100032,10401.72
27-Jul-01,10451.89,10516.38,10316.27,10416.67,1015299968,10416.67
26-Jul-01,10403.46,10498.73,10237.46,10455.63,1213900032,10455.63
25-Jul-01,10241.75,10466.28,10159.34,10405.67,1280700032,10405.67
24-Jul-01,10423.80,10469.40,10170.82,10241.12,1198700032,10241.12
23-Jul-01,10576.92,10644.73,10374.81,10424.42,986899968,10424.42
20-Jul-01,10606.19,10668.33,10456.25,10576.65,1170899968,10576.65
19-Jul-01,10574.33,10758.14,10480.54,10610.00,1343500032,10610.00
18-Jul-01,10594.54,10676.83,10374.55,10569.83,1316300032,10569.83
17-Jul-01,10468.62,10683.76,10363.51,10606.39,1238099968,10606.39
16-Jul-01,10537.98,10649.02,10374.55,10472.12,1039800000,10472.12
13-Jul-01,10478.39,10615.42,10374.01,10539.06,1121699968,10539.06
12-Jul-01,10269.31,10542.02,10249.58,10478.99,1394000000,10478.99
11-Jul-01,10174.70,10355.83,10049.38,10241.02,1384099968,10241.02
10-Jul-01,10300.82,10406.87,10104.06,10175.64,1263800064,10175.64
9-Jul-01,10253.62,10389.91,10166.55,10299.40,1045699968,10299.40
6-Jul-01,10476.73,10483.82,10176.26,10252.68,1056700032,10252.68
5-Jul-01,10566.23,10617.47,10403.57,10479.86,934899968,10479.86
3-Jul-01,10588.89,10648.00,10479.99,10571.11,622110016,10571.11
2-Jul-01,10504.95,10707.24,10397.20,10593.72,1128300032,10593.72
29-Jun-01,10565.27,10729.18,10374.32,10502.40,1832359936,10502.40
28-Jun-01,10438.73,10736.43,10429.74,10566.21,1327299968,10566.21
27-Jun-01,10470.35,10608.48,10351.10,10434.84,1162099968,10434.84
26-Jun-01,10497.30,10600.90,10313.40,10472.48,1198899968,10472.48
25-Jun-01,10607.88,10711.19,10417.93,10504.22,1050099968,10504.22
22-Jun-01,10716.50,10753.27,10513.61,10604.59,1189200000,10604.59
21-Jun-01,10646.39,10848.47,10512.67,10715.43,1546819968,10715.43
20-Jun-01,10593.79,10770.88,10480.20,10647.33,1350099968,10647.33
19-Jun-01,10654.30,10793.46,10514.74,10596.67,1184899968,10596.67
18-Jun-01,10622.50,10781.45,10531.78,10645.38,1111600000,10645.38
15-Jun-01,10690.13,10792.25,10495.69,10623.64,1635549952,10623.64
14-Jun-01,10868.27,10874.91,10604.45,10690.13,1242899968,10690.13
13-Jun-01,10942.00,11065.92,10817.21,10871.62,1063600000,10871.62
12-Jun-01,10914.67,11009.93,10744.99,10948.38,1136499968,10948.38
11-Jun-01,10974.79,11038.56,10819.29,10922.09,870099968,10922.09
8-Jun-01,11095.62,11096.46,10882.92,10977.00,726200000,10977.00
7-Jun-01,11069.58,11169.34,10940.11,11090.74,1089600000,11090.74
6-Jun-01,11177.73,11236.68,10998.48,11070.24,1061900032,11070.24
5-Jun-01,11061.39,11234.98,10973.10,11175.84,1116800000,11175.84
4-Jun-01,10991.77,11125.99,10898.80,11061.52,836499968,11061.52
1-Jun-01,10913.57,11063.61,10793.46,10990.41,1015000000,10990.41
31-May-01,10873.23,11023.25,10798.53,10911.94,1226599936,10911.94
30-May-01,11032.96,11089.89,10819.74,10872.64,1158599936,10872.64
29-May-01,11004.66,11162.96,10913.44,11039.14,1026000000,11039.14
25-May-01,11122.03,11166.92,10949.01,11005.37,828099968,11005.37
24-May-01,11107.07,11248.19,10977.20,11122.42,1100700032,11122.42
23-May-01,11257.76,11308.44,11033.16,11105.51,1134800000,11105.51
22-May-01,11339.80,11411.63,11162.83,11257.24,1260400000,11257.24
21-May-01,11299.14,11436.42,11149.82,11337.92,1174899968,11337.92
18-May-01,11245.78,11374.87,11123.01,11301.74,1130800000,11301.74
17-May-01,11218.65,11413.46,11104.34,11248.58,1355600000,11248.58
16-May-01,10864.74,11258.21,10779.66,11215.92,1405299968,11215.92
15-May-01,10877.46,10979.35,10752.73,10872.97,1071800000,10872.97
14-May-01,10819.55,10930.09,10730.74,10877.33,858200000,10877.33
11-May-01,10908.30,10969.39,10716.16,10821.31,906200000,10821.31
10-May-01,10868.87,11049.39,10826.90,10910.44,1056700032,10910.44
9-May-01,10875.96,10964.84,10739.78,10866.98,1132400000,10866.98
8-May-01,10936.66,11001.66,10755.07,10883.51,1006300032,10883.51
7-May-01,10952.35,11059.51,10822.74,10935.17,949000000,10935.17
4-May-01,10793.20,10989.95,10638.48,10951.24,1082099968,10951.24
3-May-01,10872.32,10911.06,10657.99,10796.65,1137900032,10796.65
2-May-01,10902.77,11024.31,10726.77,10876.68,1342200064,10876.68
1-May-01,10734.05,10966.07,10669.32,10898.34,1181299968,10898.34
30-Apr-01,10814.41,10973.15,10666.13,10734.97,1226000000,10734.97
27-Apr-01,10694.95,10894.60,10632.36,10810.05,1091299968,10810.05
26-Apr-01,10633.01,10820.72,10533.98,10692.35,1345200000,10692.35
25-Apr-01,10453.43,10675.95,10373.14,10625.20,1203600000,10625.20
24-Apr-01,10529.75,10694.61,10401.45,10454.34,1216499968,10454.34
23-Apr-01,10571.00,10669.71,10393.05,10532.23,1012600000,10532.23
20-Apr-01,10690.33,10755.46,10445.43,10579.85,1338700032,10579.85
19-Apr-01,10616.09,10768.28,10468.79,10693.71,1486800000,10693.71
18-Apr-01,10226.88,10806.41,10215.69,10615.83,1918899968,10615.83
17-Apr-01,10151.73,10286.61,9980.22,10216.73,1109600000,10216.73
16-Apr-01,10118.16,10282.38,9991.14,10158.56,913900032,10158.56
12-Apr-01,10013.08,10178.22,9862.71,10126.94,1102000000,10126.94
11-Apr-01,10109.05,10246.59,9898.77,10013.47,1290300032,10013.47
10-Apr-01,9850.35,10226.85,9850.35,10102.74,1349600000,10102.74
9-Apr-01,9793.58,9999.35,9699.92,9845.15,1062800000,9845.15
6-Apr-01,9913.94,9951.73,9600.91,9791.09,1266800000,9791.09
5-Apr-01,9527.21,9969.92,9527.21,9918.05,1368000000,9918.05
4-Apr-01,9480.95,9693.05,9303.48,9515.42,1425590016,9515.42
3-Apr-01,9774.78,9779.74,9385.43,9485.71,1386099968,9485.71
2-Apr-01,9877.16,10043.02,9638.35,9777.93,1204199936,9777.93
30-Mar-01,9799.47,9998.49,9685.07,9878.78,1280800000,9878.78
29-Mar-01,9784.94,9950.22,9583.67,9799.06,1234499968,9799.06
28-Mar-01,9939.68,9939.68,9607.06,9785.35,1333400064,9785.35
27-Mar-01,9687.93,10012.98,9584.29,9947.54,1314200064,9947.54
26-Mar-01,9509.25,9820.50,9489.75,9687.53,1114000000,9687.53
23-Mar-01,9395.58,9631.80,9249.63,9504.78,1364899968,9504.78
22-Mar-01,9490.66,9565.40,9047.56,9389.48,1723949952,9389.48
21-Mar-01,9717.46,9807.08,9391.42,9487.00,1346300032,9487.00
20-Mar-01,9961.14,10130.45,9675.51,9720.76,1235900032,9720.76
19-Mar-01,9820.05,10059.08,9720.94,9959.11,1126200064,9959.11
16-Mar-01,10023.55,10119.44,9720.17,9823.41,1543559936,9823.41
15-Mar-01,9982.92,10190.80,9887.68,10031.28,1259500032,10031.28
14-Mar-01,10279.42,10279.42,9817.74,9973.46,1397400064,9973.46
13-Mar-01,10206.89,10397.83,10021.60,10290.80,1360899968,10290.80
12-Mar-01,10638.52,10638.63,10138.90,10208.25,1228999936,10208.25
9-Mar-01,10850.11,10874.15,10520.42,10644.62,1085900032,10644.62
8-Mar-01,10727.16,10940.45,10625.95,10858.25,1114099968,10858.25
7-Mar-01,10591.86,10822.23,10524.76,10729.60,1132199936,10729.60
6-Mar-01,10570.17,10759.40,10508.43,10591.22,1091800064,10591.22
5-Mar-01,10468.93,10659.52,10393.59,10562.30,929200000,10562.30
2-Mar-01,10438.04,10645.57,10239.81,10466.31,1294000000,10466.31
1-Mar-01,10493.25,10605.23,10236.92,10450.14,1294899968,10450.14
28-Feb-01,10639.32,10750.23,10374.62,10495.28,1225299968,10495.28
27-Feb-01,10638.44,10787.29,10463.92,10636.88,1114099968,10636.88
26-Feb-01,10447.59,10701.92,10347.59,10642.53,1130800000,10642.53
